close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
410.34,415.86,408.97,415.67,16295879,408.8855051437,414.3859389021,407.5203612581,414.1966123778,16295879,0.0,1.0
411.65,412.83,408.57,410.19,27009869,410.1908617059,411.3666790673,407.1217791017,408.7360368351,27009869,0.0,1.0
402.18,402.29,397.22,400.17,18631072,400.7544291532,400.8640392462,395.8120104138,398.7515538172,18631072,0.0,1.0
402.79,404.49,398.01,403.24,24307915,401.3622669417,403.0562411064,396.5992101727,401.8106718676,24307915,0.0,1.0
404.06,408.29,403.44,407.96,22296495,402.6277652882,406.8427715922,402.0099629458,406.5139413131,22296495,0.0,1.0
406.56,409.13,404.29,408.14,21825525,405.1189037657,407.6797941206,402.8569500282,406.6933032835,21825525,0.0,1.0
409.49,409.84,404.57,408.07,20401190,408.0385180614,408.3872774482,403.1359575376,406.6235514062,20401190,0.75,1.0
406.32,410.071,403.39,404.94,27824936,404.1395540627,407.8704249706,401.2252774005,402.7669595938,27824936,0.0,1.0
415.26,420.74,414.75,420.555,21202921,413.0315791004,418.4821716292,412.5243159272,418.2981643996,21202921,0.0,1.0
420.55,420.82,415.09,415.25,22032844,418.2931912313,418.561742323,412.862491376,413.0216327637,22032844,0.0,1.0
414.11,415.56,412.53,414.05,21225257,411.8877503764,413.3299692024,410.3162291728,411.828072356,21225257,0.0,1.0
414.05,414.3,407.4,407.44,22340526,411.828072356,412.0767307742,405.2137584297,405.2535437766,22340526,0.0,1.0
405.49,407.97,402.91,405.88,18382624,403.314008114,405.7806996234,400.7478532374,403.7019152466,18382624,0.0,1.0
405.65,411.16,403.99,409.9,25352286,403.4731495017,408.9535810406,401.8220576044,407.7003426125,25352286,0.0,1.0
411.22,412.65,403.56,403.81,28256670,409.013259061,410.4355852136,401.3943651249,401.6430235432,28256670,0.0,1.0
403.78,408.0,401.8,401.83,30657726,401.613184533,405.8105386336,399.6438098602,399.6736488704,30657726,0.0,1.0
397.58,415.32,397.21,406.96,47871097,395.4464557597,413.0912571208,395.0784413006,404.7761196135,47871097,0.0,1.0
408.59,413.05,406.4501,412.26,33477610,406.3973725007,410.8334386828,404.2689559036,410.0476780811,33477610,0.0,1.0
409.72,409.98,404.33,406.06,24510236,407.5213085514,407.7799133064,402.1602330532,403.8809493077,24510236,0.0,1.0
403.93,406.17,402.43,404.37,17803271,401.762379584,403.9903590118,400.2704290743,402.2000184002,17803271,0.0,1.0
