close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
137.2,137.25,135.4222,136.08,18730032,136.8593258998,136.9092017474,135.0859402614,135.7421069128,18730032,0.0,1.0
136.41,138.42,136.0,136.03,23436526,136.0712875072,138.076296582,135.6623055566,135.6922310652,23436526,0.0,1.0
136.69,138.13,135.99,138.03,12514322,136.3505922539,137.7870166657,135.6523303871,137.6872649705,12514322,0.0,1.0
138.49,139.42,137.47,137.47,17820456,138.1461227687,139.0738135346,137.128655477,137.128655477,17820456,0.0,1.0
136.97,137.18,135.96,136.29,22635272,136.6298970007,136.8393755607,135.6224048785,135.9515854729,22635272,0.0,1.0
136.25,136.66,133.62,133.69,27850762,135.9116847948,136.3206667454,133.2882152094,133.3580413961,27850762,0.0,1.0
135.31,136.06,133.65,136.0,37287691,134.9740188593,135.7221565738,133.318140718,135.6623055566,37287691,0.0,1.0
136.93,137.2199,134.32,135.19,28013179,136.5899963226,136.8791764871,133.9864770762,134.854316825,28013179,0.0,1.0
134.62,135.03,133.57,134.87,23861515,134.285732162,134.6947141126,133.2383393618,134.5351114002,23861515,0.0,1.0
133.62,135.7,133.32,134.19,32395178,133.2882152094,135.3630504708,132.9889601236,133.8567998724,32395178,0.0,1.0
132.09,132.59,131.25,131.78,18324751,131.7620142719,132.2607727482,130.9241000317,131.4527840166,18324751,0.0,1.0
